Cikkszám;Oldal;Modell;Beültetett Mennyiség
CH_CPIND00634A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPIND00635A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPPRO00110A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00001A;TOP;CHSHWPCB00917G_A9_TOP;9
CH_CPRES00026A;TOP;CHSHWPCB00917G_A9_TOP;2
CH_CPRES00033A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00050A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00074A;TOP;CHSHWPCB00917G_A9_TOP;6
CH_CPRES00079A;TOP;CHSHWPCB00917G_A9_TOP;3
CH_CPRES00090A;TOP;CHSHWPCB00917G_A9_TOP;13
CH_CPRES00098A;TOP;CHSHWPCB00917G_A9_TOP;4
CH_CPRES00118A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00122A;TOP;CHSHWPCB00917G_A9_TOP;8
CH_CPRES00133A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00138A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00204A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00462A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00528A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00560A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00572A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00729A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00747A;TOP;CHSHWPCB00917G_A9_TOP;2
CH_CPRES00753A;TOP;CHSHWPCB00917G_A9_TOP;2
CH_CPRES00755A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00756A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00768A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00770A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00776A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00783A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00787A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00790A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00868A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES00888A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES01340A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES01522A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES01530A;TOP;CHSHWPCB00917G_A9_TOP;3
CH_CPRES01540A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPRES03992A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPSHI00074A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPSHI00083A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPTRT00078A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPTRT00089A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPTRT00133A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPTRT00222A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPTRT00224A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPTRT00580A;TOP;CHSHWPCB00917G_A9_TOP;2
CH_CPTRT00581A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPXOS00061A;TOP;CHSHWPCB00917G_A9_TOP;1
CH_CPCAP01778A;BOT;CHSHWPCB00925A_A9_BOT;2
CH_CPCAP01796A;BOT;CHSHWPCB00925A_A9_BOT;5
CH_CPCAP01822A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPCAP01835AD;BOT;CHSHWPCB00925A_A9_BOT;5
CH_CPCAP03427A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPCAP03438A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPCAP03485A;BOT;CHSHWPCB00925A_A9_BOT;3
CH_CPCAP03487A;BOT;CHSHWPCB00925A_A9_BOT;18
CH_CPCAP03491A;BOT;CHSHWPCB00925A_A9_BOT;4
CH_CPCAP03502A;BOT;CHSHWPCB00925A_A9_BOT;20
CH_CPCAP03515A;BOT;CHSHWPCB00925A_A9_BOT;4
CH_CPCAP03540A;BOT;CHSHWPCB00925A_A9_BOT;2
CH_CPCAP03541A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPCAP03547A;BOT;CHSHWPCB00925A_A9_BOT;4
CH_CPCAP05309A;BOT;CHSHWPCB00925A_A9_BOT;2
CH_CPCON00068A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPCON00355A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPDIO00076A;BOT;CHSHWPCB00925A_A9_BOT;2
CH_CPDIO00263A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPDIO00274A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPDIO00286A;BOT;CHSHWPCB00925A_A9_BOT;2
CH_CPFER00523A;BOT;CHSHWPCB00925A_A9_BOT;2
CH_CPICS00481A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPICS01046A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPIND00028A;BOT;CHSHWPCB00925A_A9_BOT;2
CH_CPIND00085A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPIND00178A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPIND00182A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES00171A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES00180A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES00182A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES00608A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES00697A;BOT;CHSHWPCB00925A_A9_BOT;2
CH_CPRES00705A;BOT;CHSHWPCB00925A_A9_BOT;12
CH_CPRES00727A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES00730A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES00737A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES00764A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES00801A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES01084A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES01087A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES01096A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES01118A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES01129A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES01521A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES03528A;BOT;CHSHWPCB00925A_A9_BOT;5
CH_CPRES03845A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES04447A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES04452A;BOT;CHSHWPCB00925A_A9_BOT;6
CH_CPRES04454A;BOT;CHSHWPCB00925A_A9_BOT;3
CH_CPRES04455A;BOT;CHSHWPCB00925A_A9_BOT;1
CH_CPRES04459A;BOT;CHSHWPCB00925A_A9_BOT;2
CH_CPTRT00538A;BOT;CHSHWPCB00925A_A9_BOT;2
CH_CPCAP01778A;TOP;CHSHWPCB00925A_A9_TOP;13
CH_CPCAP01781A;TOP;CHSHWPCB00925A_A9_TOP;4
CH_CPCAP01796A;TOP;CHSHWPCB00925A_A9_TOP;14
CH_CPCAP01821A;TOP;CHSHWPCB00925A_A9_TOP;2
CH_CPCAP01822A;TOP;CHSHWPCB00925A_A9_TOP;2
CH_CPCAP03481A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPCAP03485A;TOP;CHSHWPCB00925A_A9_TOP;5
CH_CPCAP03487A;TOP;CHSHWPCB00925A_A9_TOP;10
CH_CPCAP03491A;TOP;CHSHWPCB00925A_A9_TOP;2
CH_CPCAP03493A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPCAP03502A;TOP;CHSHWPCB00925A_A9_TOP;30
CH_CPCAP03515A;TOP;CHSHWPCB00925A_A9_TOP;13
CH_CPCAP03528A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPCAP03540A;TOP;CHSHWPCB00925A_A9_TOP;4
CH_CPCON00408A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPDIO00250A;TOP;CHSHWPCB00925A_A9_TOP;3
CH_CPDIO00259A;TOP;CHSHWPCB00925A_A9_TOP;3
CH_CPDIO00262A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPFER00012A;TOP;CHSHWPCB00925A_A9_TOP;10
CH_CPFER00566A;TOP;CHSHWPCB00925A_A9_TOP;4
CH_CPICS00353A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPICS00420A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPICS00565A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPICS00599A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPICS00981A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPIND00072A;TOP;CHSHWPCB00925A_A9_TOP;2
CH_CPIND00168A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPIND00180A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPIND00182A;TOP;CHSHWPCB00925A_A9_TOP;3
CH_CPRES00013A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES00171A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES00188A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES00693A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES00697A;TOP;CHSHWPCB00925A_A9_TOP;5
CH_CPRES00705A;TOP;CHSHWPCB00925A_A9_TOP;6
CH_CPRES00717A;TOP;CHSHWPCB00925A_A9_TOP;4
CH_CPRES00737A;TOP;CHSHWPCB00925A_A9_TOP;2
CH_CPRES00753A;TOP;CHSHWPCB00925A_A9_TOP;3
CH_CPRES00764A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES00765A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES00769A;TOP;CHSHWPCB00925A_A9_TOP;2
CH_CPRES00775A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES00846A;TOP;CHSHWPCB00925A_A9_TOP;2
CH_CPRES01120A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES01377A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES01447A;TOP;CHSHWPCB00925A_A9_TOP;2
CH_CPRES01467A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES01519A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES01585A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES01966A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES02013A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES04447A;TOP;CHSHWPCB00925A_A9_TOP;3
CH_CPRES04448A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPRES04452A;TOP;CHSHWPCB00925A_A9_TOP;3
CH_CPRES04454A;TOP;CHSHWPCB00925A_A9_TOP;4
CH_CPRES04455A;TOP;CHSHWPCB00925A_A9_TOP;8
CH_CPRES04459A;TOP;CHSHWPCB00925A_A9_TOP;3
CH_CPTRT00048A;TOP;CHSHWPCB00925A_A9_TOP;1
CH_CPTRT00538A;TOP;CHSHWPCB00925A_A9_TOP;3
CH_CPCAP01531A;BOT;CHSV00085AW03BA9_BOT;9
CH_CPCAP01581A;BOT;CHSV00085AW03BA9_BOT;7
CH_CPCAP01594A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPCAP01600A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPCAP01603A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPCAP01630A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPCAP01796A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPCAP01843A;BOT;CHSV00085AW03BA9_BOT;20
CH_CPCAP01855A;BOT;CHSV00085AW03BA9_BOT;5
CH_CPCAP01861A;BOT;CHSV00085AW03BA9_BOT;6
CH_CPCAP01910A;BOT;CHSV00085AW03BA9_BOT;4
CH_CPCAP01928A;BOT;CHSV00085AW03BA9_BOT;12
CH_CPCAP02008A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPCAP02013A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPCAP02014A;BOT;CHSV00085AW03BA9_BOT;4
CH_CPCAP02016A;BOT;CHSV00085AW03BA9_BOT;9
CH_CPCAP02017A;BOT;CHSV00085AW03BA9_BOT;13
CH_CPCAP02024A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPCAP02025A;BOT;CHSV00085AW03BA9_BOT;84
CH_CPCAP02031A;BOT;CHSV00085AW03BA9_BOT;4
CH_CPCAP02034A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPCAP02445A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPCAP02448A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPCAP02449A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPCAP02452A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPCAP02453A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPCAP02457A;BOT;CHSV00085AW03BA9_BOT;6
CH_CPCAP02462A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPCAP02468A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPCAP02469A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPCAP02478A;BOT;CHSV00085AW03BA9_BOT;35
CH_CPCAP02481A;BOT;CHSV00085AW03BA9_BOT;13
CH_CPCAP02486A;BOT;CHSV00085AW03BA9_BOT;7
CH_CPCAP02498A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPCAP02644A;BOT;CHSV00085AW03BA9_BOT;4
CH_CPCAP02697A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPCAP03011A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPCAP03150A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPCAP03505A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPDIO00240A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPDIO00288A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPDIO00414A;BOT;CHSV00085AW03BA9_BOT;5
CH_CPDIO00416A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPDIO00417A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPDIO00419A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPDIO00421A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPFER00017A;BOT;CHSV00085AW03BA9_BOT;5
CH_CPFER00027A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPFER00539A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPFER00542A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPFER00570A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPICS00368A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPICS00414A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPICS00480A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPICS00486A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPICS00960A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPICS01617A;BOT;CHSV00085AW03BA9_BOT;4
CH_CPICS01731A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPICS01996A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPICS02272A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPIND00194A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPIND00330A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPIND00345A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPIND00396A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPIND00397A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPIND00398A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPIND00399A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPIND00400A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPIND00401A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPIND00415A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPRES00001A;BOT;CHSV00085AW03BA9_BOT;40
CH_CPRES00026A;BOT;CHSV00085AW03BA9_BOT;5
CH_CPRES00036A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPRES00038A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPRES00042A;BOT;CHSV00085AW03BA9_BOT;30
CH_CPRES00050A;BOT;CHSV00085AW03BA9_BOT;10
CH_CPRES00052A;BOT;CHSV00085AW03BA9_BOT;5
CH_CPRES00066A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00068A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPRES00074A;BOT;CHSV00085AW03BA9_BOT;9
CH_CPRES00082A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPRES00086A;BOT;CHSV00085AW03BA9_BOT;14
CH_CPRES00090A;BOT;CHSV00085AW03BA9_BOT;6
CH_CPRES00098A;BOT;CHSV00085AW03BA9_BOT;47
CH_CPRES00100A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPRES00104A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00106A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPRES00110A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPRES00114A;BOT;CHSV00085AW03BA9_BOT;32
CH_CPRES00116A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00122A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPRES00123A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00140A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00171A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00228A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPRES00230A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00244A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00256A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00268A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00270A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00294A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPRES00341A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPRES00516A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00702A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPRES00729A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00737A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPRES00746A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00753A;BOT;CHSV00085AW03BA9_BOT;6
CH_CPRES00759A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00760A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00765A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00768A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00781A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00788A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES00795A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES01087A;BOT;CHSV00085AW03BA9_BOT;2
CH_CPRES01349A;BOT;CHSV00085AW03BA9_BOT;4
CH_CPRES01449A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES01510A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES01511A;BOT;CHSV00085AW03BA9_BOT;4
CH_CPRES01521A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPRES03156A;BOT;CHSV00085AW03BA9_BOT;4
CH_CPTRT00026A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPTRT00065A;BOT;CHSV00085AW03BA9_BOT;1
CH_CPTRT00183A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPTRT00580A;BOT;CHSV00085AW03BA9_BOT;3
CH_CPTRT00581A;BOT;CHSV00085AW03BA9_BOT;4
CH_CPCAP01118A;TOP;CHSV00085AW03BA9_TOP;4
CH_CPCAP01212A;TOP;CHSV00085AW03BA9_TOP;4
CH_CPCAP01531A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPCAP01544A;TOP;CHSV00085AW03BA9_TOP;6
CH_CPCAP01581A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCAP01600A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPCAP01603A;TOP;CHSV00085AW03BA9_TOP;3
CH_CPCAP01796A;TOP;CHSV00085AW03BA9_TOP;4
CH_CPCAP01843A;TOP;CHSV00085AW03BA9_TOP;15
CH_CPCAP01855A;TOP;CHSV00085AW03BA9_TOP;7
CH_CPCAP01861A;TOP;CHSV00085AW03BA9_TOP;5
CH_CPCAP01910A;TOP;CHSV00085AW03BA9_TOP;9
CH_CPCAP01928A;TOP;CHSV00085AW03BA9_TOP;8
CH_CPCAP01929A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCAP02006A;TOP;CHSV00085AW03BA9_TOP;11
CH_CPCAP02014A;TOP;CHSV00085AW03BA9_TOP;16
CH_CPCAP02016A;TOP;CHSV00085AW03BA9_TOP;15
CH_CPCAP02017A;TOP;CHSV00085AW03BA9_TOP;16
CH_CPCAP02025A;TOP;CHSV00085AW03BA9_TOP;43
CH_CPCAP02031A;TOP;CHSV00085AW03BA9_TOP;7
CH_CPCAP02032A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPCAP02033A;TOP;CHSV00085AW03BA9_TOP;4
CH_CPCAP02034A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPCAP02038A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCAP02040A;TOP;CHSV00085AW03BA9_TOP;7
CH_CPCAP02043A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCAP02360A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPCAP02449A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCAP02452A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPCAP02457A;TOP;CHSV00085AW03BA9_TOP;9
CH_CPCAP02468A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPCAP02478A;TOP;CHSV00085AW03BA9_TOP;9
CH_CPCAP02481A;TOP;CHSV00085AW03BA9_TOP;13
CH_CPCAP02486A;TOP;CHSV00085AW03BA9_TOP;9
CH_CPCAP02498A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCAP02645A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCAP02671A;TOP;CHSV00085AW03BA9_TOP;5
CH_CPCAP03011A;TOP;CHSV00085AW03BA9_TOP;4
CH_CPCAP03150A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCAP03383A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPCAP03505A;TOP;CHSV00085AW03BA9_TOP;3
CH_CPCAP03518A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCAP05300A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCON00147A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCON00434A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCON00450A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCON01084A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPCON01249A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCON01250A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPCON01268A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPDIO00171A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPDIO00250A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPDIO00324A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPDIO00414A;TOP;CHSV00085AW03BA9_TOP;3
CH_CPDIO00420A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPDIO00421A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPFER00017A;TOP;CHSV00085AW03BA9_TOP;3
CH_CPFER00027A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPFER00028A;TOP;CHSV00085AW03BA9_TOP;4
CH_CPFER00542A;TOP;CHSV00085AW03BA9_TOP;12
CH_CPFER00570A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPFLT00031A;TOP;CHSV00085AW03BA9_TOP;4
CH_CPICS00200A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS00345A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS00358A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS01321A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS01528A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS01629A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPICS01690A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS01705A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS01709A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS01751A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS01832A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS01990B;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS02257A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPICS02916A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPIND00087A;TOP;CHSV00085AW03BA9_TOP;4
CH_CPIND00090A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPIND00095A;TOP;CHSV00085AW03BA9_TOP;6
CH_CPIND00174A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPIND00223A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPIND00241A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPIND00263A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPIND00335A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPIND00341A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPIND00347A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPIND00348A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPIND00395A;TOP;CHSV00085AW03BA9_TOP;3
CH_CPIND00402A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPIND00403A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPIND00405A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPIND00406A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPIND00410A;TOP;CHSV00085AW03BA9_TOP;4
CH_CPIND00415A;TOP;CHSV00085AW03BA9_TOP;3
CH_CPIND00433A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPRES00001A;TOP;CHSV00085AW03BA9_TOP;61
CH_CPRES00036A;TOP;CHSV00085AW03BA9_TOP;7
CH_CPRES00038A;TOP;CHSV00085AW03BA9_TOP;3
CH_CPRES00042A;TOP;CHSV00085AW03BA9_TOP;9
CH_CPRES00046A;TOP;CHSV00085AW03BA9_TOP;2
CH_CPRES00050A;TOP;CHSV00085AW03BA9_TOP;21
CH_CPRES00051A;TOP;CHSV00085AW03BA9_TOP;4
CH_CPRES00066A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPRES00068A;TOP;CHSV00085AW03BA9_TOP;4
CH_CPRES00074A;TOP;CHSV00085AW03BA9_TOP;12
CH_CPRES00078A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPRES00082A;TOP;CHSV00085AW03BA9_TOP;1
CH_CPRES00086A;TOP;CHSV00085AW03BA9_TOP;3
CH_CPRES00090A;TOP;CHSV00085AW03BA9_TOP;6
CH_CPRES00097A;TOP;CHSV00085AW03BA9_TOP;8
